best_callsign,best_field_strength,best_distance_km,stations_above_threshold,covered,lat,lon,min_dist_to_city_mi
,0.0,,0,False,25.0,-125.0,707.5052575208832
,0.0,,0,False,25.5,-125.0,681.6202592265475
,0.0,,0,False,26.0,-125.0,656.3656456119378
,0.0,,0,False,26.5,-125.0,624.7522901502479
,0.0,,0,False,27.0,-125.0,593.4632210775006
,0.0,,0,False,27.5,-125.0,562.5525541783759
,0.0,,0,False,28.0,-125.0,532.0862443840693
,0.0,,0,False,28.5,-125.0,502.1451816006533
,0.0,,0,False,29.0,-125.0,472.8291601759272
,0.0,,0,False,29.5,-125.0,444.2619360832777
,0.0,,0,False,30.0,-125.0,416.59758170511657
,0.0,,0,False,30.5,-125.0,390.0282662248088
,0.0,,0,False,31.0,-125.0,364.7933384981136
,0.0,,0,False,31.5,-125.0,341.18901036810865
,0.0,,0,False,32.0,-125.0,319.57680272075305
,0.0,,0,False,32.5,-125.0,300.3870123084672
,0.0,,0,False,33.0,-125.0,284.11091988365905
,0.0,,0,False,33.5,-125.0,269.4858139638843
,0.0,,0,False,34.0,-125.0,250.57088996744133
,0.0,,0,False,34.5,-125.0,226.48105799689156
KHB-49,-7.18,225.09,0,False,35.0,-125.0,205.39495831316776
KHB-49,-3.02,200.06,0,False,35.5,-125.0,188.32426569485324
KHB-49,0.38,178.23,0,False,36.0,-125.0,174.39905022482543
KHB-49,2.73,160.92,0,False,36.5,-125.0,156.42058395885437
KHB-49,4.1,149.7,0,False,37.0,-125.0,144.5882585069589
KIH-30,17.06,132.24,0,False,37.5,-125.0,133.69505794842064
KIH-30,29.06,106.63,0,False,38.0,-125.0,118.66902150881015
KIH-30,38.54,87.39,0,False,38.5,-125.0,91.45964858197675
KIH-30,46.51,79.32,0,False,39.0,-125.0,70.95201114933413
KIH-30,39.44,85.64,0,False,39.5,-125.0,63.955440625856234
WNG-720,33.65,103.07,0,False,40.0,-125.0,60.684361255314364
KEC-82,62.99,46.6,2,True,40.5,-125.0,45.45131750745038
WZ-2550,58.26,66.69,2,True,41.0,-125.0,46.27876865141463
KIH-37,55.47,58.81,2,True,41.5,-125.0,45.86892333795745
KIH-37,64.36,40.59,1,True,42.0,-125.0,36.21874914963669
KIH-37,59.26,47.16,1,True,42.5,-125.0,46.532221708346526
WNG-596,45.57,30.64,0,False,43.0,-125.0,46.67207442681495
KIH-32,50.56,44.23,1,True,43.5,-125.0,38.829682127177755
WNG-674,52.07,49.76,1,True,44.0,-125.0,44.415573491126146
WNG-674,50.45,55.29,1,True,44.5,-125.0,47.418479996517256
WNG-697,52.15,62.42,1,True,45.0,-125.0,48.54126634317612
WNG-697,51.1,63.5,1,True,45.5,-125.0,56.54171298724027
WWF-94,45.13,53.38,0,False,46.0,-125.0,51.78388126148678
KEC-91,49.25,57.65,0,False,46.5,-125.0,51.58017969592104
KXI-27,51.24,64.49,1,True,47.0,-125.0,40.02517913140141
KXI-27,63.52,41.98,1,True,47.5,-125.0,54.13345354830664
KIH-36,66.9,29.74,2,True,48.0,-125.0,71.71503813966685
KIH-36,72.59,17.48,3,True,48.5,-125.0,75.77881879274949
CIZ-319,17.14,22.47,0,False,49.0,-125.0,93.42671798394473
,0.0,,0,False,25.0,-124.5,687.5133757099286
,0.0,,0,False,25.5,-124.5,660.9404671225456
,0.0,,0,False,26.0,-124.5,635.1279594258709
,0.0,,0,False,26.5,-124.5,610.1723700235957
,0.0,,0,False,27.0,-124.5,580.6788124069736
,0.0,,0,False,27.5,-124.5,549.1153424688763
,0.0,,0,False,28.0,-124.5,517.9302607274
,0.0,,0,False,28.5,-124.5,487.19623600956294
,0.0,,0,False,29.0,-124.5,457.00428188359706
,0.0,,0,False,29.5,-124.5,427.4692746357996
,0.0,,0,False,30.0,-124.5,398.73722607387936
,0.0,,0,False,30.5,-124.5,370.9947430576736
,0.0,,0,False,31.0,-124.5,344.4809921756495
,0.0,,0,False,31.5,-124.5,319.502019602698
,0.0,,0,False,32.0,-124.5,296.4460493657928
,0.0,,0,False,32.5,-124.5,275.79578296140096
,0.0,,0,False,33.0,-124.5,258.1292359994667
,0.0,,0,False,33.5,-124.5,244.09511785523597
,0.0,,0,False,34.0,-124.5,227.9840467493585
,0.0,,0,False,34.5,-124.5,205.8486558136778
WWF-64,-4.04,208.01,0,False,35.0,-124.5,182.54255017576904
KHB-49,0.03,180.51,0,False,35.5,-124.5,163.26621826327903
WWF-64,4.86,164.94,0,False,36.0,-124.5,149.58574624732847
KHB-49,5.64,136.2,0,False,36.5,-124.5,132.0100790901411
KHB-49,12.17,122.93,0,False,37.0,-124.5,117.9449951039729
KIH-30,23.91,117.8,0,False,37.5,-124.5,109.41336373872004
KIH-30,38.16,88.22,0,False,38.0,-124.5,94.91582421543147
KIH-30,54.7,63.84,1,True,38.5,-124.5,75.05495823763792
KIH-30,59.07,52.49,2,True,39.0,-124.5,48.18431705074246
KIH-30,55.51,61.82,2,True,39.5,-124.5,37.37829370077042
WNG-720,46.38,80.24,0,False,40.0,-124.5,44.64448335600077
WNG-596,62.25,16.55,1,True,42.5,-124.5,31.472330617895725
WWF-94,61.59,31.54,2,True,45.5,-124.5,32.3793024540496
KEC-91,66.85,34.04,1,True,46.5,-124.5,35.50264164463143
KXI-27,70.85,22.84,1,True,47.5,-124.5,40.180827409889886
KXI-27,70.83,22.88,2,True,48.0,-124.5,48.83092604685822
KIH-36,76.04,11.92,1,True,48.5,-124.5,54.869526445670886
KIH-36,47.86,44.18,0,False,49.0,-124.5,77.61282000190371
,0.0,,0,False,25.0,-124.0,668.2892461538011
,0.0,,0,False,25.5,-124.0,641.011015176375
,0.0,,0,False,26.0,-124.0,614.4579116186613
,0.0,,0,False,26.5,-124.0,588.7280647556524
,0.0,,0,False,27.0,-124.0,563.9341763887483
,0.0,,0,False,27.5,-124.0,536.9682025389021
,0.0,,0,False,28.0,-124.0,505.0980375012253
,0.0,,0,False,28.5,-124.0,473.60125521293367
,0.0,,0,False,29.0,-124.0,442.5575855286639
,0.0,,0,False,29.5,-124.0,412.06945007652064
,0.0,,0,False,30.0,-124.0,382.26979456285255
,0.0,,0,False,30.5,-124.0,353.33286033587217
,0.0,,0,False,31.0,-124.0,325.48882603368037
,0.0,,0,False,31.5,-124.0,299.04313043649023
,0.0,,0,False,32.0,-124.0,274.4003735797146
,0.0,,0,False,32.5,-124.0,252.08984527025444
,0.0,,0,False,33.0,-124.0,232.78309577150134
,0.0,,0,False,33.5,-124.0,217.2823146841892
KIH-31,-6.29,211.93,0,False,34.0,-124.0,202.48079768789876
KIH-31,-4.07,198.49,0,False,34.5,-124.0,187.16940031548185
WWF-64,-1.26,189.58,0,False,35.0,-124.0,161.3242330827794
WWF-64,4.52,163.58,0,False,35.5,-124.0,139.30167548399257
WWF-64,15.8,141.3,0,False,36.0,-124.0,123.16951882154878
WWF-64,23.8,124.73,0,False,36.5,-124.0,109.12635950633303
KHB-49,27.76,96.57,0,False,37.0,-124.0,91.8094181654758
KHB-49,30.76,91.18,0,False,37.5,-124.0,83.71473874527426
KIH-30,47.98,75.21,0,False,38.0,-124.0,69.3966761455167
KIH-30,63.14,44.32,1,True,38.5,-124.0,56.9413257037189
KIH-30,69.83,25.67,2,True,39.0,-124.0,32.27750666208833
KIH-30,29.52,72.17,0,False,40.0,-124.0,39.97320303909221
KIH-37,9.62,28.29,0,False,42.5,-124.0,33.49919613341961
KXI-27,60.0,19.1,2,True,47.5,-124.0,35.83967081398994
KIH-36,23.92,32.08,0,False,48.5,-124.0,36.535043507892055
XLK-672,56.38,36.53,1,True,49.0,-124.0,57.107762188007676
,0.0,,0,False,25.0,-123.5,649.9013610428805
,0.0,,0,False,25.5,-123.5,621.9044216456174
,0.0,,0,False,26.0,-123.5,594.5909404224371
,0.0,,0,False,26.5,-123.5,568.0595174656319
,0.0,,0,False,27.0,-123.5,542.4249275875
,0.0,,0,False,27.5,-123.5,517.8203854695086
,0.0,,0,False,28.0,-123.5,493.6930836211923
,0.0,,0,False,28.5,-123.5,461.4802132927283
,0.0,,0,False,29.0,-123.5,429.6284438688932
,0.0,,0,False,29.5,-123.5,398.2244335448433
,0.0,,0,False,30.0,-123.5,367.3830253777871
,0.0,,0,False,30.5,-123.5,337.2586014940822
,0.0,,0,False,31.0,-123.5,308.0615703513544
,0.0,,0,False,31.5,-123.5,280.082110455947
,0.0,,0,False,32.0,-123.5,253.72334800899435
,0.0,,0,False,32.5,-123.5,229.54428298363572
,0.0,,0,False,33.0,-123.5,208.30533028020838
,0.0,,0,False,33.5,-123.5,190.98988454917068
KIH-31,-2.28,186.9,0,False,34.0,-123.5,177.85747879984027
KIH-31,-0.07,171.68,0,False,34.5,-123.5,161.73965711508367
KIH-31,1.15,162.49,0,False,35.0,-123.5,142.4726497629183
WWF-64,13.23,144.99,0,False,35.5,-123.5,117.1047257745164
WWF-64,25.74,119.44,0,False,36.0,-123.5,97.54582256901165
WWF-64,35.43,99.47,0,False,36.5,-123.5,87.62230321237743
KHB-49,47.42,71.09,0,False,37.0,-123.5,66.78143140714535
KHB-49,52.28,63.79,1,True,37.5,-123.5,56.49932043724162
WZ-2504,57.89,55.55,2,True,38.0,-123.5,45.79064452464874
WZ-2504,52.06,50.98,1,True,38.5,-123.5,33.20642340194285
KEC-82,12.76,43.61,0,False,40.0,-123.5,41.8137871791243
KEC-82,67.61,33.11,1,True,40.5,-123.5,34.207035157110745
WZ-2550,18.2,14.94,0,False,41.0,-123.5,31.513228369908745
WZ-2550,25.33,44.89,0,False,41.5,-123.5,40.31843877198919
KIH-37,40.75,38.32,0,False,42.0,-123.5,31.157765800682583
XKK-506,65.66,16.11,4,True,49.0,-123.5,34.44683950820546
,0.0,,0,False,25.0,-123.0,632.4230087128121
,0.0,,0,False,25.5,-123.0,603.6991820644221
,0.0,,0,False,26.0,-123.0,575.610589159582
,0.0,,0,False,26.5,-123.0,548.2548775905984
,0.0,,0,False,27.0,-123.0,521.7473416073149
,0.0,,0,False,27.5,-123.0,496.22392899095587
,0.0,,0,False,28.0,-123.0,471.84437313050256
,0.0,,0,False,28.5,-123.0,448.7951273459521
,0.0,,0,False,29.0,-123.0,418.35786514270217
,0.0,,0,False,29.5,-123.0,386.1018336799878
,0.0,,0,False,30.0,-123.0,354.2765781112359
,0.0,,0,False,30.5,-123.0,323.0094541046655
,0.0,,0,False,31.0,-123.0,292.4795163215926
,0.0,,0,False,31.5,-123.0,262.9436715008159
,0.0,,0,False,32.0,-123.0,234.77740228689592
,0.0,,0,False,32.5,-123.0,208.53640106725922
,0.0,,0,False,33.0,-123.0,185.04156433189905
,0.0,,0,False,33.5,-123.0,165.4668509191465
KIH-31,1.14,162.98,0,False,34.0,-123.0,151.34108966783538
KIH-31,7.84,145.44,0,False,34.5,-123.0,135.84619671455246
KIH-31,13.06,134.66,0,False,35.0,-123.0,124.15008732632539
WWF-64,20.13,129.75,0,False,35.5,-123.0,97.88609853907379
WWF-64,34.8,100.52,0,False,36.0,-123.0,73.54874545307767
WWF-64,51.53,75.9,1,True,36.5,-123.0,60.199371252964326
KHB-49,62.2,47.9,1,True,37.0,-123.0,44.760512846832974
KEC-82,22.9,65.77,0,False,40.0,-123.0,41.85236923395174
WZ-2550,15.7,46.31,0,False,40.5,-123.0,33.69213759965583
WZ-2550,7.84,39.23,0,False,41.0,-123.0,39.379454324151034
,0.0,,0,False,25.0,-122.5,615.9319481312194
,0.0,,0,False,25.5,-122.5,586.4795850946111
,0.0,,0,False,26.0,-122.5,557.6077698572248
,0.0,,0,False,26.5,-122.5,529.4114966438472
,0.0,,0,False,27.0,-122.5,502.0046125057623
,0.0,,0,False,27.5,-122.5,475.5236305546103
,0.0,,0,False,28.0,-122.5,450.1319948672408
,0.0,,0,False,28.5,-122.5,426.02453302658125
,0.0,,0,False,29.0,-122.5,403.431525445609
,0.0,,0,False,29.5,-122.5,374.4758991010843
,0.0,,0,False,30.0,-122.5,343.1276489342468
,0.0,,0,False,30.5,-122.5,310.83685097720235
,0.0,,0,False,31.0,-122.5,279.0523155044136
,0.0,,0,False,31.5,-122.5,248.00637638769572
,0.0,,0,False,32.0,-122.5,218.01479773049866
KIH-34,-2.52,202.53,0,False,32.5,-122.5,189.57864576724614
KIH-34,0.38,180.06,0,False,33.0,-122.5,163.51145413446812
KIH-34,5.1,161.9,0,False,33.5,-122.5,141.13203142715432
KIH-34,12.65,149.62,0,False,34.0,-122.5,124.44608082684758
KIH-31,21.07,120.16,0,False,34.5,-122.5,111.14176231702372
KIH-31,27.02,107.04,0,False,35.0,-122.5,96.68799855857006
KIH-31,28.91,104.22,0,False,35.5,-122.5,83.01683620822426
WWF-64,46.72,86.5,0,False,36.0,-122.5,53.41845558929379
WWF-64,61.79,56.17,2,True,36.5,-122.5,32.930652730827106
WXL-98,30.08,38.43,0,False,43.0,-122.5,39.83663987516545
KEC-42,15.66,46.38,0,False,43.5,-122.5,34.587177137544515
,0.0,,0,False,25.0,-122.0,600.5098285813722
,0.0,,0,False,25.5,-122.0,570.3352385142489
,0.0,,0,False,26.0,-122.0,540.6804832595951
,0.0,,0,False,26.5,-122.0,511.6359640962054
,0.0,,0,False,27.0,-122.0,483.31171292126487
,0.0,,0,False,27.5,-122.0,455.84201672750436
,0.0,,0,False,28.0,-122.0,429.3909169640911
,0.0,,0,False,28.5,-122.0,404.15845949126873
,0.0,,0,False,29.0,-122.0,380.38723538505485
,0.0,,0,False,29.5,-122.0,358.3681444058291
,0.0,,0,False,30.0,-122.0,330.8449623974945
,0.0,,0,False,30.5,-122.0,299.1853191082151
,0.0,,0,False,31.0,-122.0,268.0139414439194
,0.0,,0,False,31.5,-122.0,235.689471655187
,0.0,,0,False,32.0,-122.0,203.97495498391106
KIH-34,0.03,182.8,0,False,32.5,-122.0,173.34546704488486
KIH-34,5.98,157.67,0,False,33.0,-122.0,144.49267529941156
KIH-34,17.44,136.72,0,False,33.5,-122.0,118.71911876751113
KIH-34,25.47,122.12,0,False,34.0,-122.0,98.47303615016077
KIH-31,32.9,96.57,0,False,34.5,-122.0,87.03435809288187
KIH-31,41.26,79.85,0,False,35.0,-122.0,69.84369842429484
WNG-592,51.02,48.45,1,True,35.5,-122.0,65.48505083390104
WWF-64,49.69,80.0,0,False,36.0,-122.0,41.45333810954543
WWF-80,15.85,97.15,0,False,43.0,-122.0,54.84178444618347
WWF-80,41.52,70.03,0,False,43.5,-122.0,51.6353482014353
WWF-80,19.71,52.52,0,False,44.0,-122.0,34.56153198679061
WWF-80,15.29,54.77,0,False,44.5,-122.0,35.31503116265974
WNG-604,30.92,74.48,0,False,45.0,-122.0,30.34426195879772
WNG-604,41.56,28.63,0,False,46.0,-122.0,30.283947246215057
WZ-2502,44.52,11.26,0,False,46.5,-122.0,42.422505025508165
,0.0,,0,False,25.0,-121.5,586.2413022606897
,0.0,,0,False,25.5,-121.5,555.3602269736461
,0.0,,0,False,26.0,-121.5,524.9331113683945
,0.0,,0,False,26.5,-121.5,495.0436711930008
,0.0,,0,False,27.0,-121.5,465.7954263656631
,0.0,,0,False,27.5,-121.5,437.3170500886261
,0.0,,0,False,28.0,-121.5,409.7690908207381
,0.0,,0,False,28.5,-121.5,383.3521849161028
,0.0,,0,False,29.0,-121.5,358.3165831136073
,0.0,,0,False,29.5,-121.5,334.9721444009398
,0.0,,0,False,30.0,-121.5,313.69665350223374
,0.0,,0,False,30.5,-121.5,286.30500109174505
,0.0,,0,False,31.0,-121.5,255.8285040378876
,0.0,,0,False,31.5,-121.5,224.02862921144936
KIH-34,-1.62,195.9,0,False,32.0,-121.5,193.1734527143483
KIH-34,1.92,165.74,0,False,32.5,-121.5,160.66527931166144
KIH-34,16.25,137.66,0,False,33.0,-121.5,129.10047108039856
KIH-34,29.75,113.21,0,False,33.5,-121.5,99.53569553589857
KIH-34,44.4,95.24,0,False,34.0,-121.5,74.3949001218358
KIH-31,39.53,76.27,0,False,34.5,-121.5,59.570723409362095
KIH-31,60.03,53.75,1,True,35.0,-121.5,44.744571435288876
WNG-592,65.76,22.59,2,True,35.5,-121.5,37.814380723820065
WZ-2530,35.27,60.13,0,False,40.5,-121.5,41.97920855661309
WXL-88,22.7,58.6,0,False,41.0,-121.5,47.83342934681286
WXL-97,7.52,52.41,0,False,41.5,-121.5,44.01458421251841
WXL-97,12.01,53.36,0,False,43.0,-121.5,55.73128002139828
WWF-80,27.06,54.64,0,False,43.5,-121.5,39.59736216914706
WXM-34,31.5,52.73,0,False,45.0,-121.5,30.96403353010842
WXM-34,47.88,58.19,0,False,46.5,-121.5,45.63316402552705
WWG-24,-1.64,73.61,0,False,48.5,-121.5,33.62625930649936
VFV-785,26.63,17.48,0,False,49.0,-121.5,43.41160841349103
,0.0,,0,False,25.0,-121.0,573.2127849513236
,0.0,,0,False,25.5,-121.0,541.6518259236947
,0.0,,0,False,26.0,-121.0,510.4751630098805
,0.0,,0,False,26.5,-121.0,479.7577238445912
,0.0,,0,False,27.0,-121.0,449.5936467163919
,0.0,,0,False,27.5,-121.0,420.1021478791344
,0.0,,0,False,28.0,-121.0,391.4352791309979
,0.0,,0,False,28.5,-121.0,363.7880399356873
,0.0,,0,False,29.0,-121.0,337.4111687457988
,0.0,,0,False,29.5,-121.0,312.62638301636485
,0.0,,0,False,30.0,-121.0,289.84239641402667
,0.0,,0,False,30.5,-121.0,269.56701561501905
,0.0,,0,False,31.0,-121.0,242.1873768408737
KIH-34,-4.76,217.57,0,False,31.5,-121.0,211.41177285306154
KIH-34,-0.18,184.57,0,False,32.0,-121.0,180.75502292203868
KIH-34,7.85,152.26,0,False,32.5,-121.0,149.03724371485217
KIH-34,24.89,121.19,0,False,33.0,-121.0,118.75390661146578
KIH-34,46.18,92.62,0,False,33.5,-121.0,85.77719405762922
KIH-34,57.74,69.69,2,True,34.0,-121.0,54.7714781804353
KIH-31,55.51,62.56,1,True,34.5,-121.0,32.07886758585413
WWG-20,11.77,83.3,0,False,40.0,-121.0,35.520982992491845
WZ-2530,20.55,50.92,0,False,41.0,-121.0,44.87405282207108
WXL-97,37.76,62.89,0,False,41.5,-121.0,63.73801399373213
WXL-97,27.13,39.9,0,False,42.0,-121.0,42.54063502152623
WXL-97,43.34,40.2,0,False,42.5,-121.0,44.08847725282183
WWF-80,25.44,82.57,0,False,43.0,-121.0,66.81915161767054
WWF-80,27.64,48.03,0,False,43.5,-121.0,41.40093919240891
WXN-21,47.46,25.78,0,False,47.5,-121.0,31.768390232311617
WXM-48,30.27,42.67,0,False,48.0,-121.0,38.26350483831317
VFV-785,-0.97,57.12,0,False,48.5,-121.0,52.94315133854482
CHA-385,6.25,114.28,0,False,49.0,-121.0,65.6524133203
,0.0,,0,False,25.0,-120.5,561.5108369183133
,0.0,,0,False,25.5,-120.5,529.3087117272765
,0.0,,0,False,26.0,-120.5,497.419361599252
,0.0,,0,False,26.5,-120.5,465.90701710028117
,0.0,,0,False,27.0,-120.5,434.85364861411585
,0.0,,0,False,27.5,-120.5,404.36501344131614
,0.0,,0,False,28.0,-120.5,374.57903708211836
,0.0,,0,False,28.5,-120.5,345.6774069282628
,0.0,,0,False,29.0,-120.5,317.9014140610548
,0.0,,0,False,29.5,-120.5,291.57293110565433
,0.0,,0,False,30.0,-120.5,267.1203207222751
,0.0,,0,False,30.5,-120.5,245.10565990387875
KIH-34,-9.28,245.6,0,False,31.0,-120.5,226.24175353590354
KIH-34,-3.81,211.37,0,False,31.5,-120.5,198.70765780194148
KIH-34,0.68,177.27,0,False,32.0,-120.5,167.15293639153268
KWO-37,4.39,178.78,0,False,32.5,-120.5,137.04814083393143
KIH-34,31.44,109.89,0,False,33.0,-120.5,105.82254011973231
KIH-34,55.17,77.34,1,True,33.5,-120.5,74.35487534316745
KIH-34,64.52,47.7,2,True,34.0,-120.5,45.74867456642092
WZ-2530,26.51,38.97,0,False,41.0,-120.5,40.46744532552466
WXK-58,9.19,154.49,0,False,41.5,-120.5,74.8124291824235
WXL-97,10.18,64.06,0,False,42.0,-120.5,67.11216705672156
KHB-30,23.92,101.32,0,False,42.5,-120.5,67.94749131105206
KHB-30,5.87,79.38,0,False,43.0,-120.5,83.46700791512303
WWF-80,19.62,53.58,0,False,43.5,-120.5,55.71771607018371
WNG-559,27.46,26.94,0,False,45.0,-120.5,39.596995523889575
WXM-34,50.86,31.95,1,True,45.5,-120.5,33.779382365612584
WWF-56,0.95,151.79,0,False,48.5,-120.5,45.32922110108269
WWF-49,-5.89,65.56,0,False,49.0,-120.5,60.02876551671636
,0.0,,0,False,25.0,-120.0,551.2201647136891
,0.0,,0,False,25.5,-120.0,518.428640845702
,0.0,,0,False,26.0,-120.0,485.87899752619666
,0.0,,0,False,26.5,-120.0,453.62330732844555
,0.0,,0,False,27.0,-120.0,421.72902544741373
,0.0,,0,False,27.5,-120.0,390.2847667029693
,0.0,,0,False,28.0,-120.0,359.40866786113054
,0.0,,0,False,28.5,-120.0,329.2606049805887
,0.0,,0,False,29.0,-120.0,300.06010440469953
,0.0,,0,False,29.5,-120.0,272.1123885366535
,0.0,,0,False,30.0,-120.0,245.8450808859709
,0.0,,0,False,30.5,-120.0,221.85585895900184
KWO-37,-8.91,248.01,0,False,31.0,-120.0,200.96220410965074
KIH-34,-3.47,209.04,0,False,31.5,-120.0,182.6173671476646
KWO-37,1.53,186.98,0,False,32.0,-120.0,154.0311519369072
KIH-34,14.32,139.95,0,False,32.5,-120.0,123.67519691369252
KIH-34,33.75,105.41,0,False,33.0,-120.0,92.43444588432648
KIH-34,59.03,70.88,2,True,33.5,-120.0,64.64975570055346
KIH-34,66.83,36.37,2,True,34.0,-120.0,31.173248965522326
KIH-62,16.25,94.96,0,False,35.5,-120.0,36.15451018221049
WNG-595,11.82,52.92,0,False,38.5,-120.0,30.367194556873745
WWG-20,43.62,33.2,0,False,40.0,-120.0,32.20196000962941
WZ-2530,50.31,19.18,1,True,40.5,-120.0,32.68418373903555
WZ-2530,4.9,42.6,0,False,41.0,-120.0,51.31324918385515
WXK-58,6.73,151.17,0,False,41.5,-120.0,81.14670287893489
WXL-97,-11.47,89.04,0,False,42.0,-120.0,92.26014131666238
WXL-97,1.61,88.9,0,False,42.5,-120.0,92.69904069533086
WXL-97,3.46,101.31,0,False,43.0,-120.0,98.09833797333154
KHB-30,21.48,43.78,0,False,43.5,-120.0,69.83911153103139
WWF-80,30.79,50.31,0,False,44.0,-120.0,47.34740526544561
WNG-559,35.24,31.89,0,False,44.5,-120.0,44.64255055322157
WNG-559,86.42,3.62,1,True,45.0,-120.0,60.61334561018359
WWF-56,59.32,64.69,2,True,45.5,-120.0,41.44818290814259
WWF-49,8.03,46.86,0,False,49.0,-120.0,45.62383053411529
,0.0,,0,False,25.0,-119.5,542.4212849463662
,0.0,,0,False,25.5,-119.5,509.1056238284599
,0.0,,0,False,26.0,-119.5,475.964533035432
,0.0,,0,False,26.5,-119.5,443.03719106143143
,0.0,,0,False,27.0,-119.5,410.37505387169125
,0.0,,0,False,27.5,-119.5,378.04686737957337
,0.0,,0,False,28.0,-119.5,346.14621273007697
,0.0,,0,False,28.5,-119.5,314.80308984107114
,0.0,,0,False,29.0,-119.5,284.2020211249736
,0.0,,0,False,29.5,-119.5,254.6107055079662
,0.0,,0,False,30.0,-119.5,226.42538156025503
,0.0,,0,False,30.5,-119.5,200.2406435170613
KIH-34,-9.18,245.02,0,False,31.0,-119.5,176.94687717551187
KWO-37,-2.23,204.83,0,False,31.5,-119.5,157.82933729788652
KWO-37,7.9,172.92,0,False,32.0,-119.5,138.05181576386244
KWO-37,21.9,142.25,0,False,32.5,-119.5,108.84543982130428
KWO-37,22.95,113.82,0,False,33.0,-119.5,82.05975295169516
KWO-37,51.09,89.79,1,True,33.5,-119.5,48.781951644217486
WNG-655,50.75,131.88,1,True,38.0,-119.5,37.92223426730154
WXK-58,26.06,59.9,0,False,38.5,-119.5,39.98370619678755
WXK-58,35.76,51.61,0,False,40.0,-119.5,31.61763974674193
WWG-20,27.68,51.57,0,False,40.5,-119.5,58.76211665157749
WZ-2530,-4.65,59.01,0,False,41.0,-119.5,70.71035707662426
WWG-20,16.56,120.64,0,False,41.5,-119.5,94.51849447200382
KHB-30,3.01,110.24,0,False,42.0,-119.5,116.4413017556053
KHB-30,30.75,76.4,0,False,42.5,-119.5,117.78118711604736
KHB-30,40.68,43.68,0,False,43.0,-119.5,112.57233735527537
KHB-30,69.86,19.12,1,True,43.5,-119.5,87.3331990500171
WNG-560,67.94,30.45,1,True,44.0,-119.5,70.48696109967591
WNG-559,28.06,38.77,0,False,44.5,-119.5,68.53103851154418
WNG-560,33.1,53.73,0,False,45.0,-119.5,57.20654597938088
WWF-49,10.74,33.62,0,False,49.0,-119.5,39.986079012884936
,0.0,,0,False,25.0,-119.0,535.187940878342
,0.0,,0,False,25.5,-119.0,501.42669133734427
,0.0,,0,False,26.0,-119.0,467.7795477562027
,0.0,,0,False,26.5,-119.0,434.2730340612559
,0.0,,0,False,27.0,-119.0,400.9424094551859
,0.0,,0,False,27.5,-119.0,367.83549107591426
,0.0,,0,False,28.0,-119.0,335.0186067911848
,0.0,,0,False,28.5,-119.0,302.5861385845073
,0.0,,0,False,29.0,-119.0,270.6763046872337
,0.0,,0,False,29.5,-119.0,239.49809842339909
,0.0,,0,False,30.0,-119.0,209.37861208627456
,0.0,,0,False,30.5,-119.0,180.84759960237363
WNG-637,-6.32,163.27,0,False,31.0,-119.0,154.78595727663736
WNG-637,-2.81,137.88,0,False,31.5,-119.0,132.6571453017897
KEC-62,5.06,137.43,0,False,32.0,-119.0,116.71988378008123
KWO-37,27.6,129.87,0,False,32.5,-119.0,94.23291164988669
KWO-37,48.19,98.01,0,False,33.0,-119.0,63.81543492753548
KWO-37,61.01,68.79,1,True,33.5,-119.0,39.10054158345983
KIH-62,24.51,23.46,0,False,37.0,-119.0,31.565563235132682
WWF-59,70.48,13.04,1,True,38.5,-119.0,60.30086991497609
WXK-58,45.2,52.07,0,False,39.0,-119.0,34.832368577784095
WWG-20,62.33,29.81,1,True,40.0,-119.0,31.995135494724035
WWG-20,42.97,57.02,0,False,40.5,-119.0,65.66011193013479
WWG-20,28.6,89.45,0,False,41.0,-119.0,66.54833998333298
WZ-2530,28.72,101.58,0,False,41.5,-119.0,75.8783489193579
WXL-29,15.94,93.46,0,False,42.0,-119.0,97.33004878867035
KHB-30,17.67,74.4,0,False,42.5,-119.0,124.80194397789319
KHB-30,26.37,40.11,0,False,43.0,-119.0,123.72886576857736
KHB-30,79.22,8.28,1,True,43.5,-119.0,105.4198764146149
WNG-560,37.23,20.41,0,False,44.0,-119.0,78.69186099712425
WNG-560,58.47,14.39,1,True,44.5,-119.0,60.48386515786798
WZ-2522,46.21,19.6,0,False,45.0,-119.0,47.454738707166946
WWF-49,39.51,39.23,0,False,48.0,-119.0,37.631885904962836
WWF-49,16.25,33.19,0,False,49.0,-119.0,46.427699152292064
,0.0,,0,False,25.0,-118.5,529.5844158623202
,0.0,,0,False,25.5,-118.5,495.4684321757424
,0.0,,0,False,26.0,-118.5,461.4162409335771
,0.0,,0,False,26.5,-118.5,427.4430887768742
,0.0,,0,False,27.0,-118.5,393.56944466630586
,0.0,,0,False,27.5,-118.5,359.82341297802276
,0.0,,0,False,28.0,-118.5,326.24459629830244
,0.0,,0,False,28.5,-118.5,292.8905123572186
,0.0,,0,False,29.0,-118.5,259.8477160682952
,0.0,,0,False,29.5,-118.5,227.252033474837
,0.0,,0,False,30.0,-118.5,195.3274324816238
,0.0,,0,False,30.5,-118.5,164.46517304106405
WNG-637,-3.94,146.66,0,False,31.0,-118.5,135.39368006793683
KEC-62,5.51,137.44,0,False,31.5,-118.5,109.54803663116616
KEC-62,17.24,113.29,0,False,32.0,-118.5,89.75948071790232
