best_callsign,best_field_strength,best_distance_km,stations_above_threshold,covered,city,state_id,lat,lng,population,county_name
KEC-94,75.38,12.85,3,True,Chandler,AZ,33.2828,-111.8517,247477.0,Maricopa
KEC-94,70.67,22.2,2,True,Youngtown,AZ,33.5846,-112.3048,6759.0,Maricopa
WWG-41,65.63,28.02,1,True,Fountain Hills,AZ,33.6072,-111.7398,24482.0,Maricopa
KEC-94,71.84,19.37,2,True,Glendale,AZ,33.5797,-112.2246,245895.0,Maricopa
KXI-23,56.47,15.95,1,True,Eagar,AZ,34.1058,-109.2956,6222.0,Apache
KEC-94,67.33,32.75,2,True,Surprise,AZ,33.6802,-112.4525,132677.0,Maricopa
WXL-30,66.8,19.95,1,True,South Tucson,AZ,32.1955,-110.9691,5645.0,Pima
KEC-94,71.33,20.55,2,True,Litchfield Park,AZ,33.5024,-112.3586,5766.0,Maricopa
WWG-42,74.64,8.08,2,True,Globe,AZ,33.3869,-110.7515,13234.0,Gila
KXI-84,74.39,8.35,1,True,Lake Havasu City,AZ,34.5006,-114.3115,54662.0,Mohave
WWF-51,38.99,51.0,0,False,Colorado City,AZ,36.9774,-112.983,8227.0,Mohave
KEC-94,25.1,17.79,0,False,Goodyear,AZ,33.2613,-112.3622,77258.0,Maricopa
KEC-94,67.01,33.98,2,True,Peoria,AZ,33.7844,-112.2989,164173.0,Maricopa
WWF-98,67.99,17.38,1,True,Camp Verde,AZ,34.5699,-111.8573,11238.0,Yavapai
KXI-83,72.32,10.55,1,True,Kingman,AZ,35.2168,-114.0167,43548.0,Mohave
KXI-24,70.16,13.55,1,True,Thatcher,AZ,32.8317,-109.7594,5027.0,Graham
WWG-42,61.32,37.73,2,True,Florence,AZ,33.0631,-111.4272,16744.0,Pinal
WXL-87,41.54,39.31,0,False,San Luis,AZ,32.4922,-114.7105,30366.0,Yuma
KEC-94,78.84,8.65,4,True,Tempe,AZ,33.3881,-111.9318,182498.0,Maricopa
WWG-41,45.64,40.32,0,False,Paradise Valley,AZ,33.5435,-111.9595,14355.0,Maricopa
WWG-41,66.99,23.92,1,True,Payson,AZ,34.2432,-111.3195,14372.0,Gila
WXM-89,60.51,35.75,2,True,Page,AZ,36.9425,-111.5071,6989.0,Coconino
KXI-24,40.91,41.54,0,False,Clifton,AZ,33.0249,-109.2883,5084.0,Greenlee
WXK-68,69.21,26.21,1,True,Nampa,ID,43.5833,-116.5641,169761.0,Canyon
WXL-33,57.09,44.6,1,True,Pocatello,ID,42.8716,-112.466,70445.0,Bannock
WXL-86,68.67,16.09,1,True,Post Falls,ID,47.7202,-116.9396,31865.0,Kootenai
WZ-2520,73.39,11.44,1,True,Hailey,ID,43.5132,-114.301,10791.0,Blaine
WXK-68,75.51,12.66,1,True,Boise,ID,43.5991,-116.2306,379410.0,Ada
WXK-68,74.28,14.61,1,True,Eagle,ID,43.7231,-116.3856,24785.0,Ada
KJY-57,54.39,23.74,1,True,Rexburg,ID,43.8221,-111.7926,29738.0,Madison
KJY-57,63.75,28.49,2,True,Rigby,ID,43.6735,-111.9129,8987.0,Jefferson
WXK-88,72.84,4.99,2,True,Fruitland,ID,44.0204,-116.9223,5136.0,Payette
WXL-86,42.63,13.33,0,False,Rathdrum,ID,47.7992,-116.8911,7587.0,Kootenai
WXL-33,60.25,35.51,1,True,Ammon,ID,43.4748,-111.9559,15252.0,Bonneville
WXK-68,69.27,26.03,1,True,Middleton,ID,43.7124,-116.6143,7168.0,Canyon
WXK-88,67.85,9.03,1,True,Payette,ID,44.079,-116.9256,7414.0,Payette
WNG-605,53.19,20.99,1,True,Rupert,ID,42.619,-113.6739,6642.0,Minidoka
WXK-68,69.98,24.02,1,True,Kuna,ID,43.4849,-116.3993,17930.0,Ada
WXL-35,75.99,5.25,2,True,Jerome,ID,42.7185,-114.5156,11319.0,Jerome
WNG-605,66.34,21.07,1,True,Burley,ID,42.5371,-113.7933,16160.0,Cassia
WXL-35,76.13,11.81,2,True,Twin Falls,ID,42.5631,-114.4637,53412.0,Twin Falls
WXK-68,76.45,11.35,1,True,Garden City,ID,43.6527,-116.2746,11602.0,Ada
WWG-99,64.31,26.64,1,True,Sandpoint,ID,48.2811,-116.5599,11751.0,Bonner
WXK-68,54.01,47.4,1,True,Mountain Home,ID,43.1328,-115.6965,16105.0,Elmore
WXL-86,49.87,17.94,0,False,Hayden,ID,47.7685,-116.801,14344.0,Kootenai
WXK-68,68.3,29.13,1,True,Caldwell,ID,43.6458,-116.6595,53149.0,Canyon
WXL-33,64.36,26.54,1,True,Blackfoot,ID,43.1939,-112.3457,15340.0,Bingham
WXK-98,35.32,32.68,0,False,Moscow,ID,46.7306,-116.9989,25758.0,Latah
WXK-68,71.47,20.19,1,True,Star,ID,43.7019,-116.4939,8313.0,Ada
WXL-86,66.31,21.15,1,True,Coeur d'Alene,ID,47.7041,-116.7928,112088.0,Kootenai
WXK-98,71.18,17.73,1,True,Lewiston,ID,46.3936,-116.9935,53520.0,Nez Perce
WXL-33,59.53,41.12,1,True,Chubbuck,ID,42.9226,-112.4699,14644.0,Bannock
WXL-33,62.28,31.46,2,True,Idaho Falls,ID,43.4878,-112.0359,96166.0,Bonneville
WXK-68,72.58,17.78,1,True,Meridian,ID,43.6182,-116.398,95623.0,Ada
WXK-68,55.02,21.11,1,True,Emmett,ID,43.8686,-116.4889,9416.0,Gem
WXK-88,55.5,21.39,1,True,Weiser,ID,44.2566,-116.9696,5546.0,Washington
WXJ-42,60.44,23.8,2,True,Torrington,CT,41.8349,-73.1282,40710.0,Litchfield
KHB-47,75.31,6.58,1,True,New London,CT,41.3502,-72.1023,26984.0,New London
WXJ-42,58.37,9.89,1,True,Waterbury,CT,41.5583,-73.0361,190855.0,New Haven
WXJ-42,50.22,23.37,1,True,Shelton,CT,41.306,-73.1383,41334.0,Fairfield
WXJ-42,83.07,8.36,2,True,New Britain,CT,41.6758,-72.7862,72558.0,Hartford
KHB-47,83.49,7.89,1,True,Groton,CT,41.339,-72.0727,9134.0,New London
WXM-80,59.25,29.8,2,True,City of Milford (balance),CT,41.2253,-73.0624,52536.0,New Haven
WXJ-42,50.52,11.86,1,True,Naugatuck,CT,41.489,-73.0518,31392.0,New Haven
KHB-47,55.75,14.17,1,True,Jewett City,CT,41.607,-71.9807,9883.0,New London
WXM-80,52.93,32.88,1,True,Bridgeport,CT,41.1909,-73.1958,934289.0,Fairfield
WXM-80,46.18,40.16,0,False,Norwalk,CT,41.1144,-73.4215,88438.0,Fairfield
WXJ-42,66.04,9.89,2,True,Middletown,CT,41.5476,-72.6549,46544.0,Middlesex
WXJ-42,91.52,3.19,1,True,Meriden,CT,41.5367,-72.7943,59622.0,New Haven
WXJ-42,46.17,34.27,0,False,Danbury,CT,41.4016,-73.471,176649.0,Fairfield
WXJ-42,41.94,19.05,0,False,Ansonia,CT,41.3443,-73.0689,18732.0,New Haven
WXJ-42,62.86,20.96,2,True,West Haven,CT,41.2738,-72.9669,54516.0,New Haven
WXJ-41,70.86,19.23,2,True,Hartford,CT,41.7661,-72.6834,913587.0,Hartford
WXJ-42,73.87,9.54,1,True,Bristol,CT,41.6812,-72.9407,60147.0,Hartford
WXJ-42,49.05,20.48,0,False,Derby,CT,41.3265,-73.0833,12631.0,New Haven
WXJ-42,61.27,17.88,2,True,New Haven,CT,41.3112,-72.9245,563460.0,New Haven
KHB-47,79.71,8.0,1,True,Norwich,CT,41.5495,-72.0882,204360.0,New London
KWO-35,59.45,33.18,1,True,Stamford,CT,41.1035,-73.5583,129113.0,Fairfield
WXM-77,73.93,12.44,2,True,Presque Isle,ME,46.6868,-67.9874,5713.0,Aroostook
KDO-95,70.23,21.34,2,True,Biddeford,ME,43.4674,-70.4512,21362.0,York
KDO-95,69.87,16.9,2,True,Saco,ME,43.539,-70.4624,19213.0,York
KHB-54,63.96,24.9,1,True,Old Town,ME,44.9491,-68.7249,7518.0,Penobscot
KZZ-40,48.57,28.44,0,False,Sanford,ME,43.4244,-70.7573,29139.0,York
KDO-95,63.08,22.6,2,True,Auburn,ME,44.085,-70.2492,22948.0,Androscoggin
KDO-95,80.46,9.26,2,True,South Portland,ME,43.631,-70.2895,25577.0,Cumberland
WSM-60,50.63,29.12,1,True,Waterville,ME,44.544,-69.6626,26806.0,Kennebec
KEC-93,64.63,42.3,1,True,Rockland,ME,44.1274,-69.1369,8633.0,Knox
VFH-526,42.26,23.81,0,False,Caribou,ME,46.8662,-67.9919,7736.0,Aroostook
WSM-60,80.33,7.27,1,True,Gardiner,ME,44.191,-69.7921,5620.0,Kennebec
KDO-95,86.07,4.85,1,True,Westbrook,ME,43.6955,-70.3538,18402.0,Cumberland
KZZ-41,62.48,57.59,3,True,Lewiston,ME,44.0915,-70.1681,58664.0,Androscoggin
WSM-60,57.92,15.09,2,True,Bath,ME,43.9346,-69.8346,8303.0,Sagadahoc
KHB-54,60.51,30.64,1,True,Bangor,ME,44.8322,-68.7906,59259.0,Penobscot
WSM-60,54.98,14.82,1,True,Augusta,ME,44.3341,-69.7319,21876.0,Kennebec
WNG-547,49.86,79.14,0,False,Brewer,ME,44.7835,-68.7352,9107.0,Penobscot
KDO-95,81.25,6.48,1,True,Portland,ME,43.6772,-70.2713,206193.0,Cumberland
KEC-93,93.48,2.94,1,True,Ellsworth,ME,44.5847,-68.4875,7911.0,Hancock
WXK-97,48.78,28.77,0,False,Easton,MD,38.776,-76.0702,17781.0,Talbot
WXM-43,83.63,4.99,1,True,Frostburg,MD,39.6507,-78.9271,8676.0,Allegany
WNG-736,83.55,3.6,2,True,Mount Rainier,MD,38.9426,-76.9645,8455.0,Prince George's
WXJ-94,67.66,17.98,1,True,Ocean City,MD,38.3989,-75.0715,6999.0,Worcester
WNG-736,84.69,3.86,3,True,Hyattsville,MD,38.9612,-76.9548,18449.0,Prince George's
KEC-83,37.62,39.52,0,False,Thurmont,MD,39.6205,-77.4074,7252.0,Frederick
KEC-92,50.01,23.78,1,True,Cambridge,MD,38.5519,-76.0788,14418.0,Dorchester
KEC-83,44.38,31.19,0,False,Annapolis,MD,38.9705,-76.5047,39418.0,Anne Arundel
KEC-92,71.25,9.39,2,True,Salisbury,MD,38.3755,-75.5883,107026.0,Wicomico
KEC-83,78.3,16.86,1,True,Hampstead,MD,39.6109,-76.8552,6355.0,Carroll
WXM-42,43.66,29.47,0,False,Brunswick,MD,39.318,-77.6253,8930.0,Frederick
KHB-36,68.38,26.15,1,True,La Plata,MD,38.5356,-76.9695,9239.0,Charles
WNG-736,90.77,1.82,2,True,Takoma Park,MD,38.981,-77.0028,17765.0,Montgomery
WXM-42,38.41,34.73,0,False,Walkersville,MD,39.4832,-77.356,6054.0,Frederick
KEC-92,67.26,12.67,3,True,Fruitland,MD,38.3216,-75.6244,5234.0,Wicomico
WNG-704,44.83,28.83,0,False,Elkton,MD,39.6066,-75.8205,15744.0,Cecil
KEC-83,76.58,20.58,2,True,Manchester,MD,39.6585,-76.8881,5330.0,Carroll
WNG-736,74.59,8.05,1,True,New Carrollton,MD,38.9663,-76.8769,12868.0,Prince George's
KJY-99,58.16,25.99,2,True,Princess Anne,MD,38.2053,-75.6969,11353.0,Somerset
WNG-736,70.05,10.85,3,True,Rockville,MD,39.0834,-77.1553,66940.0,Montgomery
WXM-42,80.37,13.26,1,True,Hagerstown,MD,39.6401,-77.7217,186377.0,Washington
KEC-83,60.22,19.86,1,True,Westminster,MD,39.5799,-77.0066,18671.0,Carroll
WXM-57,59.68,28.69,1,True,Leonardtown,MD,38.303,-76.641,6093.0,St. Mary's
WXM-42,42.94,33.18,0,False,Frederick,MD,39.4334,-77.4154,152047.0,Frederick
WXK-97,64.38,27.73,1,True,Havre de Grace,MD,39.5471,-76.1135,13527.0,Harford
WNG-736,58.74,15.29,2,True,Bowie,MD,38.9577,-76.7421,58393.0,Prince George's
WXK-97,83.67,8.71,2,True,Chestertown,MD,39.2188,-76.071,6918.0,Kent
WNG-736,69.83,6.57,2,True,Cheverly,MD,38.9253,-76.9139,6469.0,Prince George's
KEC-83,71.01,22.57,1,True,Mount Airy,MD,39.3743,-77.1535,9374.0,Carroll
WNG-736,73.38,9.38,2,True,Glenarden,MD,38.9291,-76.8574,6178.0,Prince George's
WNG-736,76.93,7.77,3,True,Greenbelt,MD,38.9953,-76.8885,23909.0,Prince George's
WXK-97,62.45,27.11,1,True,Aberdeen,MD,39.5146,-76.1731,15612.0,Harford
WNG-736,67.76,5.38,1,True,Riverdale Park,MD,38.9645,-76.9265,7304.0,Prince George's
WNG-736,74.45,10.3,3,True,District Heights,MD,38.8593,-76.888,6017.0,Prince George's
WNG-736,80.64,5.56,1,True,Bladensburg,MD,38.9423,-76.9265,9608.0,Prince George's
WXM-43,78.59,8.86,1,True,Cumberland,MD,39.6515,-78.7585,49707.0,Allegany
KEC-83,64.18,22.96,2,True,Bel Air,MD,39.5347,-76.346,10109.0,Harford
WXL-40,48.22,50.23,0,False,Taneytown,MD,39.6562,-77.1688,6629.0,Carroll
WNG-736,70.83,5.52,1,True,College Park,MD,38.9964,-76.9337,32275.0,Prince George's
WXK-97,31.35,47.61,0,False,Chesapeake Beach,MD,38.6881,-76.5447,24355.0,Calvert
WXL-40,40.9,50.36,0,False,Emmitsburg,MD,39.705,-77.3217,6873.0,Frederick
WXM-43,40.73,10.07,0,False,Westernport,MD,39.488,-79.0429,5546.0,Allegany
KHB-36,58.15,37.04,2,True,Gaithersburg,MD,39.1347,-77.213,67776.0,Montgomery
KEC-83,62.8,21.3,2,True,Laurel,MD,39.0955,-76.8629,25853.0,Prince George's
KEC-83,77.66,8.39,1,True,Baltimore,MD,39.3051,-76.6144,2181206.0,Baltimore (city)
KHB-35,72.4,24.05,3,True,Marlborough,MA,42.3494,-71.5468,39697.0,Middlesex
KHB-35,70.89,5.62,3,True,Quincy,MA,42.2516,-71.0183,93688.0,Norfolk
WXJ-41,72.93,17.1,2,True,Chicopee,MA,42.1764,-72.5719,55991.0,Hampden
KHB-35,75.89,13.85,1,True,Waltham,MA,42.3889,-71.2423,63002.0,Middlesex
KHB-35,77.84,14.59,1,True,Medford,MA,42.4234,-71.1087,57213.0,Middlesex
WNG-574,82.95,2.27,1,True,Gloucester,MA,42.626,-70.6896,29798.0,Essex
KHB-35,74.58,7.54,2,True,Boston,MA,42.3189,-71.0838,4556916.0,Suffolk
KZZ-40,56.63,27.77,1,True,Haverhill,MA,42.7838,-71.0871,62873.0,Essex
KHB-35,79.66,9.55,1,True,Newton,MA,42.3317,-71.2085,89045.0,Middlesex
WWF-48,71.09,13.64,1,True,Pittsfield,MA,42.4517,-73.2605,56628.0,Berkshire
KHB-35,79.95,13.76,1,True,Everett,MA,42.4064,-71.0544,46340.0,Middlesex
WNG-574,65.83,15.2,2,True,Salem,MA,42.513,-70.9021,43132.0,Essex
KHB-35,78.26,10.11,3,True,Brockton,MA,42.0821,-71.0242,95630.0,Plymouth
WWF-48,40.01,4.17,0,False,North Adams,MA,42.6844,-73.1166,17603.0,Berkshire
KHB-35,72.19,11.37,1,True,Watertown,MA,42.37,-71.1775,35025.0,Middlesex
WXJ-41,70.43,21.51,1,True,Westfield,MA,42.1382,-72.7561,41552.0,Hampden
KHB-35,81.74,11.3,1,True,Cambridge,MA,42.3758,-71.1184,110651.0,Middlesex
KHB-35,73.69,12.36,1,True,Somerville,MA,42.3908,-71.1013,81322.0,Middlesex
WXM-68,46.82,25.91,0,False,Northampton,MA,42.3266,-72.6745,28483.0,Hampshire
WNG-575,63.69,36.08,3,True,Methuen,MA,42.734,-71.1889,49917.0,Essex
WXJ-41,71.12,21.07,1,True,Holyoke,MA,42.2126,-72.6411,40280.0,Hampden
WNG-574,64.06,17.88,3,True,Newburyport,MA,42.8124,-70.8879,17987.0,Essex
WXL-93,63.39,20.29,2,True,Fitchburg,MA,42.5912,-71.8156,40414.0,Worcester
WNG-575,46.95,38.0,0,False,Lawrence,MA,42.7003,-71.1626,80209.0,Essex
KHB-35,77.9,15.35,1,True,Revere,MA,42.4188,-71.004,53157.0,Suffolk
KEC-73,71.62,19.7,2,True,New Bedford,MA,41.6697,-70.9428,149390.0,Bristol
KHB-35,67.37,27.74,3,True,Beverly,MA,42.5681,-70.8627,41365.0,Essex
KHB-35,75.43,19.08,1,True,Woburn,MA,42.4868,-71.1543,39452.0,Middlesex
KHB-35,80.15,13.36,1,True,Chelsea,MA,42.3959,-71.0325,39699.0,Suffolk
WXL-93,85.64,5.13,1,True,Worcester,MA,42.2705,-71.8079,495856.0,Worcester
KHB-35,66.15,17.05,1,True,Melrose,MA,42.4556,-71.059,27928.0,Middlesex
WNG-574,64.69,17.82,5,True,Peabody,MA,42.5335,-70.9724,52491.0,Essex
WXJ-41,75.56,12.62,2,True,Springfield,MA,42.1155,-72.5395,625300.0,Hampden
WNG-575,67.41,32.18,1,True,Lowell,MA,42.6389,-71.3217,110558.0,Middlesex
WXL-93,54.7,16.31,2,True,Leominster,MA,42.5209,-71.7717,119538.0,Worcester
WXL-93,70.89,19.92,4,True,Gardner,MA,42.5845,-71.9868,20430.0,Worcester
KHB-35,70.49,15.36,1,True,Malden,MA,42.4305,-71.0576,60840.0,Middlesex
KHB-35,76.7,19.85,2,True,Lynn,MA,42.4778,-70.9662,92697.0,Essex
WXJ-39,77.74,12.65,2,True,Attleboro,MA,41.9311,-71.295,44434.0,Bristol
WXJ-39,70.43,20.18,2,True,Fall River,MA,41.7136,-71.1014,88930.0,Bristol
WXJ-39,61.61,20.66,3,True,Taunton,MA,41.9036,-71.0943,56843.0,Bristol
WXL-51,75.27,7.19,1,True,Toledo,OH,41.6639,-83.582,492237.0,Lucas
KHB-59,72.71,10.84,3,True,University Heights,OH,41.4948,-81.5348,13126.0,Cuyahoga
WNG-698,60.27,15.47,2,True,Sheffield Lake,OH,41.4884,-82.0978,9004.0,Lorain
KIH-42,64.64,16.42,1,True,Blue Ash,OH,39.2478,-84.3824,12228.0,Hamilton
WXJ-46,78.63,9.28,1,True,Trotwood,OH,39.7927,-84.3165,24331.0,Montgomery
WXJ-46,60.36,22.57,2,True,Hamilton,OH,39.3938,-84.5652,62127.0,Butler
KIG-86,85.13,7.65,2,True,Grove City,OH,39.8665,-83.0703,39721.0,Franklin
WXL-51,66.81,11.82,1,True,Northwood,OH,41.6089,-83.4837,5394.0,Wood
KDO-94,92.27,3.38,1,True,Akron,OH,41.0802,-81.5219,565311.0,Summit
WXJ-46,79.22,9.3,1,True,Centerville,OH,39.6339,-84.1448,23817.0,Montgomery
KHB-59,68.22,24.59,3,True,Lakewood,OH,41.4824,-81.8008,50279.0,Cuyahoga
KHB-59,69.45,9.31,1,True,Wickliffe,OH,41.6072,-81.469,12689.0,Lake
WXJ-46,79.27,14.9,2,True,Monroe,OH,39.4461,-84.3666,13473.0,Butler
KIH-42,66.71,17.4,2,True,Montgomery,OH,39.2494,-84.3457,10582.0,Hamilton
WWG-57,41.98,35.32,0,False,Newark,OH,40.0703,-82.4252,78563.0,Licking
KHB-59,74.54,9.35,2,True,Richmond Heights,OH,41.5589,-81.5029,10421.0,Cuyahoga
WXJ-46,72.29,16.6,1,True,Vandalia,OH,39.879,-84.193,15058.0,Montgomery
WWG-56,73.42,13.47,1,True,Columbiana,OH,40.8871,-80.675,7940.0,Columbiana
KHB-59,83.52,5.16,1,True,Kirtland,OH,41.5969,-81.3406,6773.0,Lake
WNG-698,74.17,10.13,2,True,Oberlin,OH,41.2857,-82.2197,8009.0,Lorain
KDO-94,74.11,16.35,1,True,North Canton,OH,40.8742,-81.3971,17365.0,Stark
WXL-51,45.67,26.54,0,False,Napoleon,OH,41.3978,-84.1244,8432.0,Henry
WXJ-93,71.15,29.98,1,True,Bellefontaine,OH,40.3627,-83.763,13038.0,Logan
WXJ-47,61.58,16.09,1,True,Cambridge,OH,40.0221,-81.5868,14943.0,Guernsey
KDO-94,74.08,15.69,2,True,Medina,OH,41.1358,-81.8694,26261.0,Medina
KDO-94,66.94,28.38,3,True,Shaker Heights,OH,41.4744,-81.5496,27448.0,Cuyahoga
WWG-57,60.98,19.41,2,True,Galion,OH,40.7392,-82.7773,15406.0,Crawford
KHB-59,64.45,21.15,2,True,Brecksville,OH,41.3079,-81.6193,13425.0,Cuyahoga
WXJ-46,67.14,14.6,2,True,Trenton,OH,39.4791,-84.462,12762.0,Butler
WWG-56,54.18,22.03,1,True,Lisbon,OH,40.7752,-80.7628,5492.0,Columbiana
KIG-86,81.42,9.18,1,True,Worthington,OH,40.0949,-83.0209,14528.0,Franklin
WXJ-46,63.68,17.44,1,True,Union,OH,39.9102,-84.2962,6606.0,Montgomery
WXJ-46,93.3,2.96,1,True,Miamisburg,OH,39.6323,-84.2725,19968.0,Montgomery
WWF-35,59.17,21.71,1,True,Steubenville,OH,40.3653,-80.652,18072.0,Jefferson
KHB-59,80.93,10.78,1,True,Eastlake,OH,41.6581,-81.4323,18134.0,Lake
KIG-86,73.65,14.78,1,True,Powell,OH,40.1679,-83.08,12810.0,Delaware
KIH-42,79.6,14.47,2,True,The Village of Indian Hill,OH,39.1917,-84.3341,5823.0,Hamilton
KIG-86,80.09,13.65,1,True,New Albany,OH,40.0808,-82.7926,10360.0,Franklin
KDO-94,69.35,23.82,2,True,Bedford Heights,OH,41.4042,-81.5053,10555.0,Cuyahoga
WXJ-93,71.1,20.1,1,True,Russells Point,OH,40.468,-83.8939,6424.0,Logan
KIG-86,73.35,16.61,2,True,Ashville,OH,39.7248,-82.9581,6368.0,Pickaway
KJY-68,60.45,21.23,1,True,Jackson,OH,39.046,-82.6494,11627.0,Jackson
WNG-698,72.32,10.49,3,True,Strongsville,OH,41.3128,-81.8313,44631.0,Cuyahoga
KIH-42,55.0,21.75,1,True,Harrison,OH,39.257,-84.7883,14411.0,Hamilton
KHB-59,63.24,18.49,3,True,Cleveland,OH,41.4766,-81.6805,1731637.0,Cuyahoga
WWG-56,89.23,2.59,1,True,Campbell,OH,41.0777,-80.5904,7923.0,Mahoning
KZZ-46,98.29,1.67,1,True,Athens,OH,39.3269,-82.0988,30077.0,Athens
KDO-94,82.02,10.96,3,True,Stow,OH,41.1765,-81.4344,34711.0,Summit
KHB-59,77.02,8.47,2,True,Lyndhurst,OH,41.5172,-81.4922,13605.0,Cuyahoga
KDO-94,46.21,40.6,0,False,Ashland,OH,40.8671,-82.3163,20352.0,Ashland
KHB-59,68.2,12.18,3,True,Cleveland Heights,OH,41.5112,-81.5636,44633.0,Cuyahoga
WNG-698,66.14,17.28,3,True,Parma,OH,41.3842,-81.7286,79425.0,Cuyahoga
WWG-56,72.36,14.34,1,True,Warren,OH,41.2389,-80.8177,39898.0,Trumbull
WXJ-47,57.82,15.06,1,True,Caldwell,OH,39.7467,-81.5127,5352.0,Noble
KDO-94,90.66,4.07,2,True,Norton,OH,41.0294,-81.6461,12011.0,Summit
WXJ-93,76.76,16.25,1,True,Delphos,OH,40.8481,-84.3369,7328.0,Allen
KIG-86,80.69,11.89,1,True,Westerville,OH,40.1241,-82.9205,38985.0,Franklin
KHB-59,75.41,20.4,2,True,Seven Hills,OH,41.3805,-81.6737,11655.0,Cuyahoga
KIH-42,73.17,9.41,1,True,Norwood,OH,39.1604,-84.4534,19876.0,Hamilton
KZZ-47,65.07,15.78,2,True,Fostoria,OH,41.1601,-83.4119,14517.0,Seneca
WXJ-46,83.94,8.73,1,True,Oakwood,OH,39.7202,-84.1734,8999.0,Montgomery
KDO-94,79.74,14.21,2,True,Hudson,OH,41.2399,-81.4408,22251.0,Summit
KHB-97,69.04,19.42,1,True,Port Clinton,OH,41.5094,-82.9383,13104.0,Ottawa
WXM-69,46.64,29.19,0,False,Hillsboro,OH,39.2124,-83.6113,6642.0,Highland
KJY-68,61.31,20.36,2,True,Circleville,OH,39.6062,-82.9335,15626.0,Pickaway
WNG-698,71.31,12.87,3,True,Middleburg Heights,OH,41.3695,-81.815,15608.0,Cuyahoga
KIG-86,82.07,10.88,1,True,Reynoldsburg,OH,39.9588,-82.7943,37449.0,Franklin
WWG-57,63.53,13.46,1,True,Mount Vernon,OH,40.3854,-82.4732,21670.0,Knox
KIG-86,84.32,8.38,1,True,Gahanna,OH,40.0251,-82.8638,34956.0,Franklin
WXJ-46,56.78,30.58,1,True,Wilmington,OH,39.4387,-83.8184,12280.0,Clinton
KIH-42,80.62,12.86,2,True,Madeira,OH,39.1854,-84.3734,9049.0,Hamilton
WXJ-46,61.08,25.63,2,True,Fairfield,OH,39.3301,-84.5405,42617.0,Butler
WWG-57,51.71,23.16,2,True,Shelby,OH,40.8845,-82.6577,9018.0,Richland
KDO-94,85.13,7.62,1,True,Cuyahoga Falls,OH,41.1641,-81.5206,49206.0,Summit
WWG-56,94.77,1.36,1,True,Youngstown,OH,41.0994,-80.6463,372039.0,Mahoning
KIG-86,78.87,12.94,1,True,Canal Winchester,OH,39.8432,-82.8121,7905.0,Fairfield
KHB-59,85.33,6.47,2,True,Mayfield Heights,OH,41.5175,-81.4534,18731.0,Cuyahoga
KDO-94,65.36,19.2,2,True,Twinsburg,OH,41.3221,-81.4451,18877.0,Summit
KIG-86,95.1,2.45,1,True,Grandview Heights,OH,39.9793,-83.0409,7628.0,Franklin
KIG-86,80.33,13.3,1,True,Pickerington,OH,39.8889,-82.768,20069.0,Fairfield
WXJ-46,68.28,17.04,1,True,Lebanon,OH,39.4248,-84.2139,20651.0,Warren
KHB-97,67.62,16.07,1,True,Sandusky,OH,41.4472,-82.7009,47494.0,Erie
KHB-59,72.71,10.13,2,True,South Euclid,OH,41.5239,-81.5245,21658.0,Cuyahoga
KHB-59,65.43,10.89,1,True,Euclid,OH,41.5904,-81.5188,47360.0,Cuyahoga
KIH-42,80.02,13.81,2,True,Wyoming,OH,39.2295,-84.4814,8517.0,Hamilton
WXJ-47,65.28,15.29,1,True,Zanesville,OH,39.9567,-82.0133,42097.0,Muskingum
WXJ-93,51.81,45.42,1,True,Defiance,OH,41.2806,-84.3663,18507.0,Defiance
WNG-698,68.11,12.26,3,True,Avon,OH,41.4485,-82.0187,22805.0,Lorain
WWF-35,85.08,7.59,1,True,Saint Clairsville,OH,40.0792,-80.8998,5109.0,Belmont
KDO-94,67.01,26.45,2,True,Alliance,OH,40.9107,-81.1189,31917.0,Stark
KDO-94,66.61,15.09,1,True,Seville,OH,41.0209,-81.8671,7673.0,Medina
KIH-42,80.33,13.31,1,True,Deer Park,OH,39.2037,-84.3975,5674.0,Hamilton
KIH-42,76.14,14.22,2,True,Mount Healthy,OH,39.2339,-84.5474,6030.0,Hamilton
KHB-59,63.42,14.43,1,True,Painesville,OH,41.724,-81.2536,19691.0,Lake
WXL-51,50.22,22.73,1,True,Wauseon,OH,41.5534,-84.1406,7254.0,Fulton
KDO-94,89.31,4.75,2,True,Fairlawn,OH,41.127,-81.6212,7466.0,Summit
KHB-97,77.95,11.9,1,True,Norwalk,OH,41.2443,-82.6088,20593.0,Huron
KDO-94,70.88,23.86,2,True,Maple Heights,OH,41.4094,-81.5625,22478.0,Cuyahoga
WWG-57,67.39,15.04,1,True,Ontario,OH,40.7709,-82.6107,6079.0,Richland
WXJ-46,58.25,18.93,1,True,Fairborn,OH,39.8031,-84.0141,33780.0,Greene
KIH-42,63.92,18.2,1,True,Sharonville,OH,39.2824,-84.4069,13761.0,Hamilton
KDO-94,79.56,12.22,1,True,Rittman,OH,40.9737,-81.7845,6593.0,Wayne
KDO-94,71.48,17.97,1,True,Orrville,OH,40.8482,-81.7747,8691.0,Wayne
KDO-94,77.75,12.97,1,True,Kent,OH,41.1491,-81.361,30071.0,Portage
WNG-735,78.43,6.71,1,True,Dover,OH,40.5302,-81.4805,12843.0,Tuscarawas
KHB-59,70.1,11.53,1,True,Mentor,OH,41.6895,-81.3361,46732.0,Lake
