yr,mo,dy,st,mag,slat,slon,len,wid
1976,6,13,IL,4,41.67,-88.0,3.3,1760
1976,6,26,IA,4,41.45,-95.6,5.1,200
1976,6,29,IL,4,40.8,-89.75,4.9,40
1976,7,11,PA,3,40.35,-79.5,11.8,67
1976,7,28,IL,3,38.83,-89.67,0.1,10
1976,7,29,PA,3,41.2,-77.27,25.0,150
1976,9,26,IN,3,38.93,-85.9,4.9,100
1976,9,26,IN,3,38.8,-85.67,14.6,300
1977,10,1,OH,3,39.25,-84.67,0.7,150
1977,11,1,TX,3,33.47,-94.25,5.9,50
1977,12,13,TX,3,29.78,-95.28,25.1,400
1977,12,13,MS,3,31.03,-90.67,20.4,350
1977,12,24,MS,3,31.8,-90.33,8.0,440
1977,2,23,MS,3,33.13,-89.45,10.5,100
1977,2,23,MS,3,32.85,-89.48,11.4,177
1977,2,23,MS,4,33.02,-89.23,15.0,350
1977,3,28,MS,3,32.72,-89.97,24.5,250
1977,3,30,AL,3,34.33,-86.07,9.2,50
1977,3,2,OK,3,34.48,-97.77,4.3,200
1977,3,4,NC,3,35.48,-77.55,4.9,60
1977,4,19,TX,3,31.42,-102.93,4.3,200
1977,4,21,LA,3,30.3,-91.95,3.8,440
1977,4,2,MI,4,42.28,-85.55,12.4,183
1977,4,2,MI,4,42.43,-85.02,16.6,613
1977,4,4,MS,3,32.82,-89.0,11.7,100
1977,4,4,MS,3,33.05,-88.55,9.1,587
1977,4,4,AL,3,33.83,-86.25,7.3,150
1977,4,4,AL,5,33.52,-86.93,14.7,550
1977,4,4,GA,3,34.17,-85.2,8.8,400
1977,5,14,NM,3,35.85,-104.07,0.1,10
1977,5,15,OK,3,34.45,-97.63,0.8,180
1977,5,16,TX,3,34.85,-100.4,16.7,500
1977,5,16,TX,3,35.17,-100.28,12.1,500
1977,5,16,OK,3,35.4,-99.9,6.5,800
1977,5,16,OK,3,35.33,-99.87,18.2,1320
1977,5,16,NE,3,40.47,-98.55,47.3,50
1977,5,18,OK,4,36.65,-102.4,38.6,440
1977,5,18,NE,3,42.38,-101.28,18.8,50
1977,5,20,OK,3,34.65,-99.27,10.4,880
1977,5,20,OK,3,34.48,-99.1,1.5,200
1977,5,20,OK,3,35.7,-97.3,9.9,400
1977,5,4,MO,3,38.43,-94.55,29.8,500
1977,5,4,MO,3,39.0,-93.92,26.2,100
1977,5,4,MO,3,38.63,-93.4,11.2,700
1977,5,4,NE,3,41.6,-97.13,7.6,200
1977,5,4,MO,4,39.22,-94.3,12.0,400
1977,5,4,MO,4,39.32,-94.0,48.6,880
1977,5,4,KS,3,38.8,-95.37,31.6,300
1977,5,4,IA,4,42.53,-94.15,2.0,70
1977,5,4,IA,3,42.1,-92.68,17.8,30
1977,5,5,IL,4,40.25,-89.25,7.3,1000
1977,6,10,IA,3,43.23,-94.77,14.9,10
1977,6,13,CO,3,38.93,-105.02,4.9,100
1977,6,30,IL,3,41.58,-89.0,6.1,850
1977,6,5,WI,3,43.82,-88.73,69.5,400
1977,7,10,NE,3,41.6,-101.6,7.8,40
1977,7,30,WI,3,45.17,-92.22,9.1,200
1977,7,30,WI,4,45.1,-91.53,19.0,300
1977,7,6,ND,3,48.72,-101.5,17.2,10
1977,7,7,NE,4,42.15,-96.7,22.6,77
1977,7,7,IN,3,40.45,-86.27,11.6,70
1977,7,9,VA,3,37.72,-78.0,5.9,100
1977,8,21,IL,3,39.43,-88.65,26.9,77
1977,8,26,MN,3,46.35,-94.5,26.3,400
1977,8,31,WI,4,44.78,-90.1,31.8,1000
1977,8,6,IL,3,39.63,-89.72,4.1,100
1977,9,11,NE,3,40.58,-98.33,6.6,10
1977,9,26,NJ,3,40.37,-74.52,5.9,27
1978,10,12,OH,3,40.8,-80.92,7.3,250
1978,12,3,LA,4,32.5,-93.75,6.2,400
1978,12,3,LA,3,32.7,-93.55,61.1,10
1978,12,3,LA,3,32.47,-93.3,60.0,300
1978,1,26,VA,3,38.5,-77.3,0.7,250
1978,1,7,AR,3,35.03,-91.22,39.6,150
1978,2,9,CA,3,33.67,-115.78,2.0,67
1978,4,17,MS,4,33.47,-91.0,3.6,100
1978,4,17,MS,3,31.95,-91.18,18.5,100
1978,4,17,MS,3,32.12,-90.62,4.5,100
1978,4,18,MS,4,31.55,-90.12,19.1,100
1978,4,18,AL,3,31.53,-87.45,10.5,220
1978,4,19,VA,3,36.88,-77.57,35.6,100
1978,4,30,TX,3,36.37,-100.43,14.4,100
1978,4,30,OK,4,35.58,-97.75,9.3,1760
1978,4,7,NE,4,40.87,-98.27,31.2,77
1978,4,7,NE,4,41.18,-97.42,8.0,50
1978,5,11,TX,3,32.0,-97.13,7.2,10
1978,5,12,KY,3,36.82,-87.75,9.5,800
1978,5,23,WY,3,44.25,-105.75,14.5,180
1978,5,25,ND,3,46.83,-100.9,2.5,30
1978,5,31,KS,3,39.32,-96.38,37.0,1300
1978,5,4,FL,3,27.92,-82.7,1.5,200
1978,5,5,TX,3,32.88,-96.22,29.9,10
1978,6,25,IN,3,40.43,-86.97,27.4,10
1978,6,25,IN,3,39.75,-86.27,1.0,100
1978,7,20,NE,3,42.17,-104.0,53.2,23
1978,7,26,IL,3,39.8,-89.78,8.9,177
1978,7,4,ND,4,46.4,-101.88,26.0,250
1978,7,5,IA,3,43.18,-96.47,8.0,100
1978,8,15,IL,3,41.27,-90.78,6.4,77
1978,9,11,NE,3,40.6,-100.0,22.5,20
1978,9,16,IA,3,41.97,-93.18,31.8,200
1979,10,30,TX,3,32.62,-98.98,18.6,127
1979,10,30,OK,3,34.23,-97.27,8.4,530
1979,10,3,CT,4,41.88,-72.67,11.3,1400
1979,11,25,AL,3,32.38,-86.25,10.2,150
1979,1,24,FL,3,27.45,-82.65,7.0,20
1979,1,24,FL,3,26.98,-80.6,9.6,20
1979,2,23,TX,3,32.15,-95.5,10.3,33
1979,3,18,OK,3,36.9,-95.93,7.9,30
1979,3,29,MO,4,40.48,-95.15,18.8,500
1979,3,29,IA,3,40.58,-94.95,29.6,500
1979,3,29,IA,3,40.77,-94.38,57.0,500
1979,3,31,KY,3,37.02,-86.08,12.7,100
1979,3,2,TX,3,30.77,-99.38,7.1,150
1979,4,10,TX,4,34.2,-99.15,39.7,880
1979,4,10,OK,3,34.57,-98.42,4.5,170
1979,4,10,TX,4,33.82,-98.65,46.9,1320
1979,4,10,OK,3,34.35,-97.6,12.8,170
1979,4,10,TX,3,31.7,-99.75,25.0,880
1979,4,11,MO,3,37.02,-92.12,35.4,400
1979,4,19,NE,3,41.6,-98.48,10.8,17
1979,4,1,TX,3,32.58,-94.8,5.6,150
1979,4,8,AR,3,33.72,-93.08,62.4,1320
1979,4,8,AR,3,33.25,-91.88,17.7,1320
1979,5,21,TX,3,32.57,-98.82,2.0,1320
1979,5,2,OK,4,36.45,-98.35,20.6,880
1979,5,2,OK,3,36.18,-97.73,8.4,120
1979,5,3,TX,3,32.78,-95.52,7.2,400
1979,5,8,IA,3,42.45,-96.17,0.1,30
1979,6,24,CO,3,38.85,-104.92,4.3,50
1979,6,28,IA,3,43.25,-94.25,15.9,300
1979,6,28,IA,4,42.63,-94.6,14.9,33
1979,6,29,IL,4,41.52,-88.23,5.4,100
1979,6,6,TX,3,33.22,-98.62,7.1,400
1979,7,16,WY,3,41.17,-104.82,8.8,80
1979,8,28,IA,3,40.92,-95.77,38.3,533
1979,8,5,IL,3,42.02,-89.58,5.7,67
1979,9,5,VA,3,36.98,-76.42,2.5,50
1979,9,5,VA,3,38.78,-77.08,17.9,300
1980,10,15,KS,3,37.33,-96.75,13.3,150
1980,10,16,KS,3,38.82,-99.25,0.1,10
1980,10,27,LA,3,31.83,-93.5,5.6,500
1980,3,1,FL,3,26.17,-80.17,7.8,500
1980,4,13,MS,3,30.37,-89.1,15.9,400
1980,4,2,TX,4,33.6,-99.18,8.4,250
1980,4,7,WI,3,43.48,-88.97,1.2,67
1980,4,7,OK,3,35.13,-94.55,0.5,127
1980,4,7,TX,3,30.52,-97.7,31.7,100
1980,4,7,OK,3,36.45,-95.2,24.8,440
1980,4,7,AR,3,35.45,-93.5,3.6,1707
1980,4,7,MO,3,38.78,-90.33,7.3,100
1980,5,12,MO,3,38.67,-93.42,15.8,300
1980,5,13,MI,3,42.22,-86.22,21.0,300
1980,5,13,MI,3,42.3,-85.72,10.6,450
1980,5,16,MS,3,30.37,-89.15,11.5,800
1980,5,19,MS,3,30.23,-89.45,13.1,800
1980,5,19,MS,3,30.38,-89.18,10.6,800
1980,5,19,MS,3,30.9,-88.65,4.3,150
1980,5,20,SC,3,34.37,-79.55,10.7,517
1980,5,28,TX,3,34.52,-101.93,6.1,2333
1980,5,28,TX,3,34.53,-101.77,2.0,833
1980,6,2,IN,3,40.08,-87.07,18.1,10
1980,6,2,IA,4,40.62,-93.92,31.2,140
1980,6,3,PA,4,40.65,-79.73,11.8,10
1980,6,3,WV,3,39.53,-79.9,29.8,150
1980,6,3,NE,3,41.02,-98.4,6.4,700
1980,6,3,NE,3,40.97,-98.35,2.3,500
1980,6,3,NE,4,40.92,-98.3,1.1,1700
1980,6,5,WI,3,43.67,-91.22,26.9,10
1980,6,5,WI,3,43.13,-88.77,10.7,100
1980,6,7,PA,3,39.93,-77.02,1.5,400
1980,7,10,TN,3,36.2,-82.35,1.9,100
1980,7,15,WI,3,44.83,-91.52,1.0,440
1980,7,9,IN,4,39.62,-85.48,11.0,267
1980,9,20,IA,3,43.15,-95.15,1.5,300
1980,9,3,MN,3,45.53,-94.22,3.8,60
1981,10,13,TX,3,31.95,-96.15,7.2,100
1981,3,19,FL,3,28.5,-81.42,8.0,100
1981,3,29,IL,4,41.68,-89.95,5.1,33
1981,4,19,OK,3,36.07,-95.92,4.9,200
1981,4,19,OK,3,35.92,-95.1,3.0,100
1981,4,19,OK,3,36.03,-95.9,0.5,10
1981,4,19,OK,3,35.95,-96.0,9.9,880
1981,4,22,MO,4,36.6,-90.42,63.0,400
1981,4,22,MO,3,38.18,-90.5,7.1,100
1981,4,1,AL,3,32.25,-85.4,0.1,100
1981,4,3,IL,4,38.72,-90.13,11.9,567
1981,4,4,WI,4,43.43,-88.2,1.8,100
1981,5,13,TX,4,33.77,-95.7,8.8,400
1981,5,17,OK,3,35.22,-96.98,10.2,587
1981,5,17,OK,4,35.35,-96.6,33.6,600
1981,5,17,OK,3,35.33,-96.48,15.4,350
1981,5,22,OK,4,35.32,-98.37,16.7,1333
1981,5,22,OK,3,35.48,-99.03,10.3,267
1981,5,23,OK,3,34.08,-96.5,9.7,100
1981,5,9,TX,3,31.97,-97.02,5.2,73
1981,5,9,TX,3,31.95,-95.9,15.0,100
1981,6,13,OH,3,40.5,-82.9,3.8,350
1981,6,14,MN,3,44.82,-93.27,16.2,600
1981,6,19,KS,3,38.97,-95.27,7.7,200
1981,6,21,IL,3,40.23,-90.63,8.8,880
1981,6,22,MA,3,42.5,-72.03,7.1,167
1981,6,5,LA,3,31.3,-92.47,4.3,40
1981,7,26,PA,3,40.77,-75.58,3.3,50
1981,7,30,ND,3,46.73,-101.13,23.9,500
1981,8,3,SD,3,43.28,-97.15,12.8,440
1982,12,23,AR,3,34.18,-93.92,20.0,400
1982,12,23,AR,3,35.53,-92.65,14.0,500
1982,12,24,AR,3,34.98,-92.27,16.5,150
1982,12,24,AR,4,36.18,-91.62,63.0,440
1982,12,24,AR,3,35.17,-91.33,15.0,300
1982,12,2,AR,3,35.48,-94.23,1.0,500
1982,12,2,AR,3,34.58,-92.47,18.0,233
1982,12,2,AR,3,35.15,-92.17,24.0,350
1982,12,2,AR,3,35.03,-92.33,32.0,300
1982,12,2,AR,3,36.18,-91.62,9.0,250
1982,12,2,AR,3,35.63,-92.58,23.0,400
1982,12,2,IL,3,38.52,-89.7,10.5,100
1982,12,3,AR,3,33.55,-92.8,10.0,250
1982,1,3,MS,3,32.25,-89.17,11.0,300
1982,3,14,TX,3,31.87,-100.15,40.5,173
1982,3,15,OK,3,34.8,-96.7,6.0,60
1982,3,15,KS,3,37.02,-95.85,6.0,300
1982,3,15,KS,3,37.53,-94.8,70.0,600
1982,3,15,KS,3,37.02,-95.43,30.0,167
1982,3,15,KS,3,37.32,-94.65,9.0,400
1982,3,15,MO,3,38.08,-93.58,14.0,700
1982,3,18,TX,4,36.02,-101.73,88.0,880
1982,4,25,AL,3,30.25,-88.13,1.5,100
1982,4,25,AR,3,34.17,-92.98,9.0,880
1982,4,25,LA,3,32.22,-94.03,7.0,200
1982,4,25,LA,3,32.22,-94.03,7.0,200
1982,4,25,LA,3,32.63,-93.38,23.0,500
1982,4,26,AL,3,33.93,-88.0,12.0,200
1982,4,2,OK,3,33.97,-97.12,0.5,30
1982,4,2,OK,3,34.07,-95.95,8.0,100
1982,4,2,TX,3,33.63,-96.28,32.0,150
1982,4,2,OK,5,34.13,-95.57,53.0,500
1982,4,2,TX,4,33.65,-95.63,23.0,250
1982,4,2,TX,3,33.63,-95.03,52.0,233
1982,4,2,AR,4,33.93,-94.28,45.0,200
1982,4,2,AR,3,36.32,-93.0,1.0,100
1982,4,2,AR,3,33.63,-93.8,18.0,200
1982,4,2,MO,4,36.57,-92.22,20.0,500
1982,4,2,AR,3,36.43,-92.12,1.5,880
1982,4,2,AR,3,35.08,-92.45,3.5,440
1982,4,2,TN,3,36.03,-89.38,8.0,77
1982,4,2,MS,3,32.72,-89.52,42.0,400
1982,4,2,IL,3,41.05,-87.98,12.0,750
1982,5,10,MN,3,46.02,-96.47,15.0,80
1982,5,11,OK,3,34.62,-99.32,4.0,350
1982,5,11,OK,3,34.7,-99.27,10.0,700
1982,5,11,OK,3,34.97,-99.23,7.0,100
1982,5,11,TX,3,34.65,-100.72,15.0,40
1982,5,12,TX,3,32.48,-98.23,9.0,100
1982,5,12,TX,3,31.83,-98.68,13.0,100
1982,5,13,TX,3,30.5,-94.05,8.5,150
1982,5,16,TX,3,33.93,-99.4,15.0,150
1982,5,17,MN,3,43.58,-93.28,46.0,100
1982,5,19,TX,3,35.53,-101.03,1.5,587
1982,5,19,TX,3,35.55,-100.88,4.0,880
1982,5,19,TX,3,35.55,-100.82,2.0,100
1982,5,19,KS,3,39.07,-101.72,2.0,400
1982,5,29,IL,3,38.03,-89.67,10.0,200
1982,5,29,IL,4,37.8,-89.13,17.0,400
1982,5,7,MS,3,31.48,-89.72,6.0,200
1982,5,7,MS,3,31.28,-89.25,13.0,100
1982,5,9,TX,3,35.15,-102.08,8.2,40
1982,6,12,CO,3,39.82,-104.53,3.0,400
1982,6,15,MI,3,42.35,-84.37,13.0,500
1982,9,12,LA,3,31.72,-91.53,2.0,133
1983,11,15,AL,3,34.1,-86.87,17.0,200
1983,11,19,LA,3,32.83,-92.63,2.0,200
1983,11,19,LA,3,32.33,-90.93,0.5,100
1983,11,22,OK,3,34.65,-95.12,3.0,100
1983,11,22,OK,3,35.85,-94.75,19.0,100
1983,12,3,AL,3,33.58,-85.83,4.0,150
1983,12,6,LA,4,30.07,-90.52,7.0,200
1983,12,6,AL,3,32.4,-87.07,13.0,500
1983,1,31,TX,3,30.08,-94.18,1.0,40
1983,1,31,LA,3,30.02,-92.27,6.0,100
1983,1,31,LA,3,30.93,-92.17,5.0,100
1983,2,9,LA,3,30.43,-92.33,3.0,150
1983,2,9,LA,3,30.4,-92.18,21.0,150
1983,3,15,TX,3,26.05,-98.32,6.1,900
1983,3,20,LA,3,30.97,-90.03,2.0,200
1983,3,20,MS,3,31.15,-88.57,1.0,200
1983,3,26,KS,3,37.43,-94.7,7.0,100
1983,4,23,SC,3,33.17,-81.45,33.0,200
1983,4,29,MO,3,37.2,-93.45,5.5,100
1983,4,1,LA,4,32.65,-92.02,9.0,1000
1983,4,1,LA,3,32.12,-92.1,6.0,250
1983,4,1,LA,3,32.22,-91.75,21.0,300
1983,4,1,LA,3,32.43,-91.42,3.0,150
1983,4,1,LA,3,32.53,-91.22,4.0,150
1983,4,9,FL,3,28.72,-82.48,10.0,80
1983,5,13,OK,3,35.85,-97.95,8.8,250
1983,5,14,AR,3,34.18,-92.05,5.0,100
1983,5,14,AR,3,34.5,-91.53,0.8,250
1983,5,16,AL,3,31.38,-85.93,1.5,150
1983,5,18,LA,3,32.05,-91.27,9.0,100
1983,5,18,LA,3,32.33,-91.2,5.0,100
1983,5,19,AL,3,34.48,-85.68,1.2,473
1983,5,19,LA,3,31.6,-93.53,3.0,150
1983,5,19,LA,3,31.78,-93.08,2.0,200
1983,5,19,LA,3,31.87,-92.92,23.0,500
1983,5,19,LA,3,31.87,-92.3,12.0,500
1983,5,19,LA,3,32.18,-91.98,2.0,250
1983,5,20,LA,3,30.92,-91.93,2.0,200
1983,5,20,LA,3,29.75,-93.6,5.0,200
1983,5,22,VA,3,37.08,-77.97,3.5,37
1983,5,22,MD,3,39.7,-77.25,2.0,37
1983,5,1,MO,3,38.45,-91.92,9.0,400
1983,5,1,IL,3,39.3,-90.27,4.0,77
1983,5,1,MO,3,38.63,-90.15,16.0,1000
1983,5,2,MI,3,42.45,-82.95,23.0,200
1983,5,2,OH,3,41.33,-83.83,5.0,100
1983,5,2,OH,3,41.33,-81.65,12.0,100
1983,5,2,NY,3,42.15,-79.62,28.0,450
1983,5,2,NY,3,42.03,-76.68,15.0,300
1983,5,2,NY,3,42.0,-76.53,2.0,880
1983,5,2,NY,3,43.17,-76.62,20.0,200
1983,5,2,NY,3,43.23,-76.3,3.0,150
1983,5,2,NY,3,43.48,-75.37,3.0,450
1983,5,6,KS,3,38.9,-95.87,19.0,150
1983,6,21,SD,3,45.92,-100.28,6.0,600
1983,6,21,SD,3,45.4,-101.72,6.0,300
1983,7,18,SD,3,44.9,-97.17,0.5,100
1983,7,21,NJ,3,39.67,-74.28,0.2,10
1983,7,3,MN,4,45.22,-93.32,1.0,67
1983,7,3,WI,3,44.08,-90.23,1.0,50
1983,7,3,WI,4,42.97,-90.13,0.5,50
1984,10,14,LA,3,30.65,-91.15,16.0,150
1984,10,18,MO,3,36.77,-91.52,26.0,440
1984,10,31,OK,3,36.22,-99.0,20.0,250
1984,11,9,AR,3,33.73,-93.15,6.0,880
1984,12,13,TX,3,32.72,-96.63,10.0,500
1984,2,27,FL,3,30.05,-83.17,7.0,100
1984,3,15,AR,4,35.58,-92.45,41.0,440
1984,3,15,AR,4,35.47,-91.23,26.0,440
1984,3,24,AL,3,31.52,-87.93,4.0,60
1984,3,28,SC,3,34.32,-81.42,19.0,870
1984,3,28,SC,4,34.37,-81.32,21.0,1000
1984,3,28,SC,4,34.53,-80.63,4.0,530
1984,3,28,SC,4,34.58,-79.92,7.0,700
1984,3,28,SC,4,34.65,-79.75,17.0,2113
1984,3,28,SC,4,34.63,-79.6,40.0,2600
1984,3,28,NC,3,34.83,-78.87,40.0,1407
1984,3,28,NC,4,35.05,-78.25,21.0,1407
1984,3,28,NC,3,35.2,-77.9,9.0,527
1984,3,28,NC,4,35.33,-77.78,28.0,1223
1984,3,28,NC,3,36.13,-77.2,6.0,880
1984,3,28,NC,3,36.37,-76.7,14.0,880
1984,4,21,MS,3,33.63,-89.4,71.0,10
1984,4,21,TN,3,35.12,-90.17,3.0,20
1984,4,25,NE,3,41.18,-98.5,8.0,40
1984,4,26,MN,3,45.02,-93.23,5.5,60
1984,4,26,KS,3,39.4,-95.43,32.0,1200
1984,4,26,OK,4,36.08,-96.6,22.0,880
1984,4,26,OK,3,35.47,-96.05,22.0,1760
1984,4,27,WI,3,45.67,-89.82,29.0,87
1984,4,27,WI,3,44.53,-88.92,32.0,440
1984,4,27,WI,4,44.08,-88.75,27.5,60
1984,4,27,WI,4,42.98,-88.37,6.5,10
1984,4,27,IL,3,41.55,-88.33,9.0,200
1984,4,29,OK,4,35.95,-96.5,27.0,200
1984,4,29,MO,3,38.95,-90.92,8.0,50
1984,4,3,AR,3,35.73,-90.87,49.0,200
1984,5,12,SD,3,44.88,-97.73,27.0,1320
1984,5,20,LA,3,29.8,-93.35,3.0,150
1984,5,1,TX,3,34.05,-100.92,8.0,440
1984,5,2,LA,3,32.28,-94.02,61.0,250
1984,5,3,AL,3,32.37,-86.4,7.0,800
1984,5,7,TN,3,36.28,-88.35,6.0,100
1984,5,7,LA,3,32.73,-91.2,1.0,100
1984,5,8,VA,3,37.22,-77.42,2.0,1500
1984,5,8,VA,3,37.3,-77.3,5.0,1500
1984,6,11,NE,3,41.0,-98.58,14.0,200
1984,6,12,NE,3,40.27,-97.8,13.0,200
1984,6,12,MI,3,43.58,-83.93,48.0,500
1984,6,7,IA,3,40.73,-95.03,25.0,100
1984,6,7,IA,3,43.2,-94.22,9.0,150
1984,6,7,MO,4,40.42,-94.03,134.0,250
1984,6,7,MN,3,43.67,-93.35,14.0,100
1984,6,7,WI,5,42.97,-89.98,36.0,450
1984,6,8,WI,3,43.45,-89.23,29.0,200
1984,8,8,MI,3,43.0,-83.7,0.8,67
1984,9,2,MI,3,43.2,-82.78,15.6,400
1985,11,18,AR,3,36.18,-92.67,34.0,440
1985,3,17,FL,3,27.08,-82.48,3.0,400
1985,4,20,MN,3,43.9,-96.1,8.0,250
1985,4,21,TX,3,33.23,-99.0,4.5,400
1985,4,23,LA,3,33.0,-93.85,13.0,200
1985,4,5,AL,3,34.27,-86.75,3.0,100
1985,4,5,AL,3,34.2,-86.32,8.0,277
1985,4,5,AL,3,34.13,-86.18,8.0,500
1985,5,10,KS,3,38.93,-99.63,10.0,300
1985,5,10,KS,3,39.18,-99.52,30.0,300
1985,5,10,KS,4,39.42,-99.4,33.0,1000
1985,5,10,NE,3,40.77,-99.0,17.0,500
1985,5,10,KS,4,39.73,-99.15,56.0,1000
1985,5,22,NC,3,36.1,-80.27,3.5,200
1985,5,27,NE,3,41.75,-103.65,48.0,200
1985,5,30,IA,3,42.85,-91.53,34.0,1500
1985,5,31,OH,4,41.83,-80.55,14.0,400
1985,5,31,OH,3,41.43,-81.0,15.0,440
1985,5,31,OH,4,41.48,-80.52,56.2,350
1985,5,31,PA,3,41.7,-80.15,23.0,277
1985,5,31,PA,4,41.93,-79.95,28.0,440
1985,5,31,PA,3,41.72,-79.8,8.0,427
1985,5,31,NY,3,42.03,-79.23,13.0,177
1985,5,31,OH,5,41.2,-81.15,47.0,450
1985,5,31,PA,4,41.55,-79.62,29.0,800
1985,5,31,OH,3,40.17,-82.72,29.0,150
1985,5,31,PA,3,41.68,-79.48,17.0,800
1985,5,31,PA,4,41.18,-78.67,69.0,3330
1985,5,31,PA,4,41.63,-79.03,29.0,1000
1985,5,31,PA,3,40.82,-80.47,39.0,243
1985,5,31,PA,3,41.18,-77.15,19.0,910
1985,6,8,WI,3,45.93,-90.47,68.0,2640
1985,7,25,VA,3,38.2,-78.42,0.2,100
1985,8,16,AL,3,34.37,-87.08,45.0,100
1985,8,16,AL,3,34.07,-86.83,32.0,100
1985,8,16,TN,3,35.23,-87.02,12.0,500
1985,8,17,KS,3,38.8,-96.4,2.0,50
1985,8,2,WY,3,44.83,-107.95,0.2,10
1986,10,14,VA,3,36.78,-77.77,12.0,800
1986,10,14,VA,3,37.3,-76.95,5.0,33
1986,10,1,WV,3,39.3,-80.78,1.0,200
1986,11,25,AL,3,31.38,-85.93,44.0,200
1986,2,5,TX,3,30.03,-95.55,5.0,70
1986,2,6,TN,3,35.23,-84.82,10.0,270
1986,3,10,IN,3,39.37,-86.52,35.0,440
1986,3,10,IN,3,40.03,-84.98,7.6,440
1986,3,12,MS,3,31.9,-89.37,32.0,123
1986,3,12,MS,4,32.42,-88.77,23.0,440
1986,3,12,AL,3,33.18,-88.2,16.0,700
1986,3,12,AL,3,33.55,-88.05,6.0,500
1986,3,12,AL,3,33.93,-87.83,2.5,200
1986,4,19,TX,3,32.45,-100.43,4.5,600
1986,4,20,KY,3,36.83,-85.37,3.0,400
1986,5,14,TX,3,33.53,-98.7,20.0,250
1986,5,15,MI,3,41.93,-84.97,1.2,200
1986,5,7,TX,3,35.83,-100.45,7.0,300
1986,5,8,OK,3,35.48,-97.53,4.0,200
1986,6,26,ND,3,48.93,-100.6,8.0,2000
1986,7,28,NE,4,42.68,-96.97,52.5,73
1986,7,4,WI,3,45.73,-88.0,24.3,840
1986,9,18,KS,3,39.93,-97.98,7.0,500
1986,9,28,IA,4,41.75,-93.6,20.0,250
1987,11,15,TX,3,31.6,-95.7,10.5,250
1987,11,15,TX,3,31.82,-95.33,33.0,500
1987,11,15,TX,3,31.87,-94.18,48.0,500
1987,11,15,TX,3,33.07,-94.53,12.2,200
1987,12,14,AR,3,35.1,-90.23,25.0,200
1987,2,28,MS,4,31.5,-89.25,35.0,1230
1987,3,22,TX,3,36.2,-100.32,30.0,440
1987,5,22,TX,4,31.0,-103.68,3.0,1000
1987,5,25,TX,3,36.2,-101.4,3.0,530
1987,5,25,TX,3,36.27,-101.05,3.0,700
1987,7,11,MI,3,45.77,-87.87,71.0,150
1987,7,21,WY,4,43.9,-110.33,24.3,2550
1987,7,21,ND,3,47.63,-98.05,1.0,100
1987,7,23,MN,3,45.15,-93.48,5.0,170
1987,7,27,MN,3,44.57,-92.72,30.0,220
1988,11,15,AR,3,35.27,-92.6,29.0,400
1988,11,15,MO,3,38.8,-90.7,1.0,200
1988,11,15,IL,3,38.62,-90.0,9.0,200
1988,11,19,MS,3,33.9,-90.53,4.0,100
1988,11,19,MS,3,34.12,-88.65,12.5,120
1988,11,20,AL,3,33.2,-87.57,0.5,400
1988,11,27,NC,4,35.87,-78.75,83.0,400
1988,11,4,MS,3,34.53,-88.52,12.0,150
1988,11,4,MS,3,34.88,-88.22,7.0,200
1988,11,4,AL,3,34.57,-88.08,60.0,200
1988,11,4,MS,3,31.62,-88.6,8.0,200
1988,12,24,TN,4,35.92,-86.9,6.0,150
1988,1,19,MS,4,33.15,-89.58,13.0,700
1988,1,19,TN,3,35.07,-89.45,22.0,200
1988,1,19,MS,3,33.78,-88.87,10.0,100
1988,1,19,AL,3,34.12,-86.9,10.0,440
1988,4,19,FL,3,30.45,-83.42,12.0,300
1988,4,1,TX,3,32.55,-94.92,13.0,440
1988,5,8,IA,3,41.75,-90.78,32.0,150
1988,5,8,WI,3,42.58,-90.23,16.0,123
1988,5,9,KY,3,36.6,-83.75,5.0,500
1988,6,15,CO,3,39.73,-104.93,2.5,200
1988,7,14,NY,3,41.33,-74.53,7.2,80
1988,7,15,IA,3,41.27,-95.87,2.8,73
1988,7,5,MT,3,47.72,-109.83,3.0,200
1988,7,5,MT,3,47.97,-109.98,12.0,200
1988,7,5,MT,3,47.87,-109.92,10.0,200
1989,11,15,AL,4,34.65,-86.65,18.5,880
1989,11,15,GA,3,34.62,-83.6,8.0,1760
1989,1,7,IL,4,38.48,-87.78,19.0,200
1989,3,4,MS,3,32.38,-90.37,11.0,350
1989,3,5,GA,3,33.28,-84.83,14.0,120
1989,4,3,IN,3,38.25,-87.63,3.1,100
1989,5,16,TX,4,29.28,-100.42,17.0,300
1989,5,17,TX,3,30.77,-97.62,3.0,1700
1989,5,24,IA,4,40.98,-94.72,49.0,1760
1989,5,24,IA,4,42.23,-93.82,66.0,150
1989,5,30,IA,4,42.28,-93.17,11.0,200
1989,5,5,SC,4,35.08,-81.93,15.0,700
1989,5,5,NC,4,35.47,-81.58,14.0,800
1989,5,5,NC,3,36.1,-80.25,10.5,200
1989,5,5,NC,4,34.98,-80.73,13.0,500
1989,6,25,NE,3,41.17,-100.78,8.0,123
1989,6,6,KS,3,37.18,-101.02,12.0,500
1989,6,6,TX,3,33.62,-101.53,30.0,900
1989,6,7,TX,3,32.02,-94.42,6.0,447
1989,7,10,NY,4,42.83,-74.53,42.0,1320
1989,7,10,CT,4,41.38,-72.9,3.0,100
1990,10,18,VA,3,38.3,-77.97,3.5,33
1990,10,18,NC,3,34.98,-80.68,12.0,100
